Application,ProcessID,SwapChainAddress,PresentRuntime,SyncInterval,PresentFlags,AllowsTearing,PresentMode,TimeInQPC,MsBetweenSimulationStart,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,CPUStartQPC,MsBetweenAppStart,MsCPUBusy,MsCPUWait,MsGPULatency,MsGPUTime,MsGPUBusy,MsGPUWait,MsAnimationError,AnimationTime,MsFlipDelay,MsAllInputToPhotonLatency,MsClickToPhotonLatency
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080864131515,NA,16.81330000000000,16.66870000000000,0.22670000000000,32.77810000000000,49.1493,1080863964624,16.9158,16.6891,0.2267,32.7573,16.7099,0.4591,16.2508,-0.0277,1418.4538,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080864296975,NA,16.54600000000000,16.66720000000000,0.15210000000000,32.89400000000000,49.2705,1080864133782,16.4714,16.3193,0.1521,32.5514,16.6619,0.4586,16.2033,0.2486,1435.3696,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080864461722,NA,16.47470000000000,16.65660000000000,0.16330000000000,33.13130000000000,49.4524,1080864298496,16.4859,16.3226,0.1633,32.7419,16.7120,0.4827,16.2293,-0.1852,1451.8410,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080864630257,NA,16.85350000000000,16.66310000000000,0.12210000000000,32.90800000000000,49.2620,1080864463355,16.8123,16.6902,0.1221,32.9680,16.6302,0.5057,16.1245,-0.1772,1468.3269,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080864796908,NA,16.66510000000000,16.66330000000000,0.08890000000000,32.88560000000000,49.2602,1080864631478,16.6319,16.5430,0.0889,32.7859,16.6427,0.4661,16.1766,0.1490,1485.1392,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080864962961,NA,16.60530000000000,16.67390000000000,0.12710000000000,32.95860000000000,49.3288,1080864797797,16.6435,16.5164,0.1271,32.7967,16.6783,0.4685,16.2098,-0.0420,1501.7711,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080865129076,NA,16.61150000000000,16.65690000000000,0.13510000000000,33.07550000000000,49.3742,1080864964232,16.6195,16.4844,0.1351,32.8315,16.7284,0.6455,16.0829,-0.0134,1518.4146,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080865297014,NA,16.79380000000000,16.66510000000000,0.11130000000000,32.90790000000001,49.2455,1080865130427,16.7700,16.6587,0.1113,32.9404,16.6262,0.4926,16.1336,-0.0456,1535.0341,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080865465775,NA,16.87610000000000,16.67310000000000,0.16560000000000,32.67140000000000,49.0425,1080865298127,16.9304,16.7648,0.1656,32.7966,16.6396,0.5805,16.0591,0.0969,1551.8041,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080865629009,NA,16.32340000000000,16.66550000000000,0.09640000000000,33.02490000000000,49.3846,1080865467431,16.2542,16.1578,0.0964,32.5058,16.6769,0.5059,16.1710,0.2649,1568.7345,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080865795302,NA,16.62930000000000,16.68510000000000,0.14370000000000,33.07650000000000,49.4404,1080865629973,16.6766,16.5329,0.1437,32.9285,16.6809,0.5408,16.1401,-0.4309,1584.9887,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080865963357,NA,16.80550000000000,16.65960000000000,0.35550000000000,32.96530000000000,49.2945,1080865796739,17.0173,16.6618,0.3555,32.9328,16.6943,0.4995,16.1948,0.0170,1601.6653,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080866129658,NA,16.63010000000000,16.67630000000000,0.10030000000000,32.97670000000000,49.3407,1080865966912,16.3749,16.2746,0.1003,32.6098,16.6415,0.4833,16.1582,0.3410,1618.6826,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080866297428,NA,16.77700000000000,16.64320000000000,0.07880000000000,33.01180000000000,49.2069,1080866130661,16.7555,16.6767,0.0788,32.8764,16.8121,0.6067,16.2054,-0.2683,1635.0575,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080866464584,NA,16.71560000000000,16.74360000000000,0.13200000000000,32.78650000000000,49.2349,1080866298216,16.7688,16.6368,0.1320,32.9330,16.4903,0.5392,15.9511,0.0119,1651.8130,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080866630500,NA,16.59160000000000,16.59950000000000,0.12000000000000,32.97390000000000,49.2428,1080866465904,16.5796,16.4596,0.1200,32.6545,16.7790,0.4747,16.3043,0.1693,1668.5818,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080866794925,NA,16.44250000000000,16.67180000000000,0.12800000000000,33.12030000000000,49.4721,1080866631700,16.4505,16.3225,0.1280,32.8539,16.5889,0.4780,16.1109,-0.0922,1685.1614,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080866963480,NA,16.85550000000000,16.64300000000000,0.11040000000000,32.92890000000000,49.2596,1080866796205,16.8379,16.7275,0.1104,32.9923,16.6641,0.5066,16.1575,-0.1925,1701.6119,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080867130813,NA,16.73330000000000,16.67650000000000,0.08940000000000,32.81960000000000,49.2028,1080866964584,16.7123,16.6229,0.0894,32.8185,16.6240,0.6192,16.0048,0.1614,1718.4498,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080867294944,NA,16.41310000000000,16.67090000000000,0.12290000000000,33.09570000000000,49.4606,1080867131707,16.4466,16.3237,0.1229,32.7302,16.6892,0.4527,16.2365,0.0414,1735.1621,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080867461930,NA,16.69860000000000,16.66910000000000,0.13960000000000,33.06680000000000,49.4311,1080867296173,16.7153,16.5757,0.1396,32.9728,16.6697,0.4587,16.2110,-0.2225,1751.6087,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080867629545,NA,16.76150000000000,16.65260000000000,0.13050000000000,32.98990000000000,49.3222,1080867463326,16.7524,16.6219,0.1305,32.9272,16.6846,0.4745,16.2101,0.0627,1768.3240,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080867795422,NA,16.58770000000000,16.68000000000000,0.13440000000000,33.05450000000000,49.4145,1080867630850,16.5916,16.4572,0.1344,32.8594,16.6523,0.5481,16.1042,0.0724,1785.0764,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080867963539,NA,16.81170000000000,16.66240000000000,0.09470000000000,32.94130000000000,49.2652,1080867796766,16.7720,16.6773,0.0947,32.9201,16.6985,0.4748,16.2237,-0.0708,1801.6680,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080868128660,NA,16.51210000000000,16.66260000000000,0.09160000000000,33.06300000000000,49.4157,1080867964486,16.5090,16.4174,0.0916,32.8466,16.6338,0.4542,16.1796,0.1094,1818.4400,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080868296408,NA,16.77480000000000,16.67950000000000,0.09610000000000,32.96790000000000,49.3204,1080868129576,16.7793,16.6832,0.0961,32.9714,16.6797,0.5205,16.1592,-0.1705,1834.9490,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080868462620,NA,16.62120000000000,16.66080000000000,0.11790000000000,33.02720000000000,49.3600,1080868297369,16.6430,16.5251,0.1179,32.8718,16.6805,0.4901,16.1904,0.1185,1851.7283,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080868628900,NA,16.62800000000000,16.65750000000000,0.09830000000000,33.03450000000000,49.3895,1080868463799,16.6084,16.5101,0.0983,32.9093,16.6353,0.4475,16.1878,-0.0145,1868.3713,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080868796384,NA,16.74840000000000,16.68750000000000,0.15150000000000,32.92140000000000,49.3286,1080868629883,16.8016,16.6501,0.1515,32.9362,16.6353,0.4682,16.1671,-0.0791,1884.9797,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080868961288,NA,16.49040000000000,16.65790000000000,0.09190000000000,33.16930000000000,49.4961,1080868797899,16.4308,16.3389,0.0919,32.7699,16.7383,0.4711,16.2672,0.1437,1901.7813,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080869128680,NA,16.73920000000000,16.65940000000000,0.14840000000000,33.07380000000000,49.4163,1080868962207,16.7957,16.6473,0.1484,33.0774,16.6437,0.5435,16.1002,-0.2286,1918.2121,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080869297478,NA,16.87980000000000,16.66840000000000,0.12260000000000,32.82310000000000,49.2049,1080869130164,16.8540,16.7314,0.1226,32.9254,16.6291,0.4289,16.2002,0.1273,1935.0078,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080869462974,NA,16.54960000000000,16.70410000000000,0.09820000000000,32.96480000000000,49.3594,1080869298704,16.5252,16.4270,0.0982,32.7005,16.6913,0.4798,16.2115,0.1499,1951.8618,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080869628342,NA,16.53680000000000,16.63640000000000,0.13770000000000,33.21340000000000,49.4590,1080869463956,16.5763,16.4386,0.1377,32.8666,16.7854,0.5079,16.2775,-0.1112,1968.3870,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080869796498,NA,16.81560000000000,16.70320000000000,0.15100000000000,32.96140000000000,49.3466,1080869629719,16.8289,16.6779,0.1510,33.0757,16.5636,0.5294,16.0342,-0.1269,1984.9633,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080869963722,NA,16.72240000000000,16.62200000000000,0.14340000000000,33.00340000000000,49.2462,1080869798008,16.7148,16.5714,0.1434,32.8104,16.7644,0.4990,16.2654,0.2069,2001.7922,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080870129274,NA,16.55520000000000,16.67370000000000,0.13630000000000,32.98890000000000,49.3647,1080869965156,16.5481,16.4118,0.1363,32.8600,16.5407,0.5241,16.0166,0.0411,2018.5070,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080870295708,NA,16.64340000000000,16.66580000000000,0.13860000000000,33.04460000000000,49.3871,1080870130637,16.6457,16.5071,0.1386,32.8526,16.6991,0.5838,16.1153,-0.1177,2035.0551,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080870461137,NA,16.54290000000000,16.66340000000000,0.09720000000000,33.14270000000000,49.5076,1080870297094,16.5015,16.4043,0.0972,32.9060,16.6410,0.5998,16.0412,-0.0177,2051.7008,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080870629358,NA,16.82210000000000,16.69390000000000,0.13700000000000,32.98320000000000,49.3794,1080870462109,16.8619,16.7249,0.1370,33.0455,16.6626,0.4805,16.1821,-0.1924,2068.2023,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080870795794,NA,16.64360000000000,16.64750000000000,0.15330000000000,33.09660000000000,49.3833,1080870630728,16.6599,16.5066,0.1533,32.8462,16.7570,0.5866,16.1704,0.2144,2085.0642,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080870963657,NA,16.78630000000000,16.65950000000000,0.13240000000000,32.92700000000000,49.2565,1080870797327,16.7654,16.6330,0.1324,32.9433,16.6167,0.5046,16.1121,0.0004,2101.7241,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080871130449,NA,16.67920000000000,16.65910000000000,0.14080000000000,32.89240000000000,49.2364,1080870964981,16.6876,16.5468,0.1408,32.7946,16.6446,0.5096,16.1350,0.1063,2118.4895,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080871296313,NA,16.58640000000000,16.68490000000000,0.10930000000000,32.96530000000000,49.3349,1080871131857,16.5549,16.4456,0.1093,32.7516,16.6593,0.4885,16.1708,0.0027,2135.1771,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080871460606,NA,16.42930000000000,16.70320000000000,0.07720000000000,33.25650000000000,49.6088,1080871297406,16.3972,16.3200,0.0772,32.8560,16.7205,0.7768,15.9437,-0.1483,2151.7320,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080871628579,NA,16.79730000000000,16.65490000000000,0.08060000000000,33.10350000000000,49.4664,1080871461378,16.8007,16.7201,0.0806,33.1793,16.6443,0.5387,16.1056,-0.2577,2168.1292,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080871796218,NA,16.76390000000000,16.66690000000000,0.13020000000000,33.07370000000000,49.3694,1080871629385,16.8135,16.6833,0.1302,33.0229,16.7341,0.6001,16.1340,0.1338,2184.9299,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080871963440,NA,16.72220000000000,16.63520000000000,0.14230000000000,33.01890000000000,49.2824,1080871797520,16.7343,16.5920,0.1423,32.9435,16.6674,0.5498,16.1176,0.1783,2201.7434,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080872130686,NA,16.72460000000000,16.68610000000000,0.14110000000000,32.86200000000000,49.2439,1080871964863,16.7234,16.5823,0.1411,32.8766,16.5677,0.8319,15.7358,0.0482,2218.4777,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080872296827,NA,16.61410000000000,16.67110000000000,0.20000000000000,32.96180000000000,49.3009,1080872132097,16.6730,16.4730,0.2000,32.7209,16.7139,0.5670,16.1469,0.0523,2235.2011,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080872464742,NA,16.79150000000000,16.66850000000000,0.09680000000000,32.82810000000000,49.1779,1080872298827,16.6883,16.5915,0.0968,32.7618,16.6578,0.5104,16.1474,0.0045,2251.8741,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080872630715,NA,16.59730000000000,16.74640000000000,0.13480000000000,32.91340000000000,49.3270,1080872465710,16.6353,16.5005,0.1348,32.7313,16.6826,0.4803,16.2023,-0.0581,2268.5624,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080872795278,NA,16.45630000000000,16.55650000000000,0.17290000000000,33.20870000000000,49.4272,1080872632063,16.4944,16.3215,0.1729,32.7786,16.7516,0.4827,16.2689,0.0788,2285.1977,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080872963487,NA,16.82090000000000,16.67300000000000,0.15050000000000,32.91400000000000,49.2793,1080872797007,16.7985,16.6480,0.1505,33.0358,16.5262,0.5408,15.9854,-0.1786,2301.6921,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080873130829,NA,16.73420000000000,16.65340000000000,0.14430000000000,32.90150000000000,49.1985,1080872964992,16.7280,16.5837,0.1443,32.7635,16.7217,0.5757,16.1460,0.1451,2318.4906,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080873297210,NA,16.63810000000000,16.70630000000000,0.11830000000000,32.89130000000000,49.2667,1080873132272,16.6121,16.4938,0.1183,32.7572,16.6279,0.5258,16.1021,0.0217,2335.2186,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080873465106,NA,16.78960000000000,16.66070000000000,0.12620000000000,32.83730000000000,49.1378,1080873298393,16.7975,16.6713,0.1262,32.7730,16.7356,0.5267,16.2089,-0.0486,2351.8307,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080873630386,NA,16.52800000000000,16.64870000000000,0.09420000000000,32.95740000000000,49.2585,1080873466368,16.4960,16.4018,0.0942,32.7111,16.6481,0.6038,16.0443,0.1488,2368.6282,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080873798041,NA,16.76550000000000,16.66810000000000,0.13010000000000,32.83440000000000,49.1611,1080873631328,16.8014,16.6713,0.1301,32.8632,16.6425,0.5058,16.1367,-0.1721,2385.1242,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080873963531,NA,16.54900000000000,16.65850000000000,0.12340000000000,32.94310000000000,49.2706,1080873799342,16.5423,16.4189,0.1234,32.7043,16.6577,0.5418,16.1159,0.1429,2401.9256,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080874129329,NA,16.57980000000000,16.66600000000000,0.12200000000000,33.00420000000000,49.3568,1080873964765,16.5784,16.4564,0.1220,32.8197,16.6409,0.4861,16.1548,-0.1237,2418.4679,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080874297724,NA,16.83950000000000,16.69330000000000,0.14790000000000,32.84640000000000,49.2106,1080874130549,16.8654,16.7175,0.1479,32.8822,16.6817,0.5263,16.1554,-0.1149,2435.0463,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080874463108,NA,16.53840000000000,16.63690000000000,0.14660000000000,33.00990000000000,49.3091,1080874299203,16.5371,16.3905,0.1466,32.6985,16.7019,0.6701,16.0318,0.2285,2451.9117,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080874629251,NA,16.61430000000000,16.72160000000000,0.18410000000000,33.04650000000000,49.4164,1080874464574,16.6518,16.4677,0.1841,32.8633,16.6509,0.5356,16.1153,-0.1845,2468.4488,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080874796405,NA,16.71540000000000,16.63450000000000,0.14960000000000,33.05100000000000,49.3355,1080874631092,16.6809,16.5313,0.1496,32.8624,16.7199,0.5370,16.1829,0.0173,2485.1006,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080874963986,NA,16.75810000000000,16.67600000000000,0.08740000000000,32.94680000000000,49.2534,1080874797901,16.6959,16.6085,0.0874,32.9014,16.6539,0.5468,16.1071,0.0049,2501.7815,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080875132031,NA,16.80450000000000,16.68700000000000,0.12510000000000,32.83840000000000,49.1359,1080874964860,16.8422,16.7171,0.1251,32.8594,16.6961,0.5817,16.1144,0.0089,2518.4774,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080875299468,NA,16.74370000000000,16.63630000000000,0.12730000000000,32.77380000000000,49.0285,1080875133282,16.7459,16.6186,0.1273,32.7133,16.6791,0.5566,16.1225,0.2059,2535.3196,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080875465354,NA,16.58860000000000,16.67460000000000,0.13200000000000,32.79070000000000,49.1145,1080875300741,16.5933,16.4613,0.1320,32.6465,16.6055,0.5418,16.0637,0.0713,2552.0655,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080875633133,NA,16.77790000000000,16.64650000000000,0.15360000000000,32.71450000000000,48.9831,1080875466674,16.7995,16.6459,0.1536,32.6587,16.7017,0.5933,16.1084,-0.0532,2568.6588,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080875799076,NA,16.59430000000000,16.65690000000000,0.11300000000000,32.74620000000000,49.0457,1080875634669,16.5537,16.4407,0.1130,32.5609,16.6260,0.6432,15.9828,0.1426,2585.4583,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080875966318,NA,16.72420000000000,16.67050000000000,0.12770000000000,32.67450000000000,48.9920,1080875800206,16.7389,16.6112,0.1277,32.6332,16.6525,0.5809,16.0716,-0.1168,2602.0120,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080876130400,NA,16.40820000000000,16.66110000000000,0.11700000000000,32.90700000000000,49.2449,1080875967595,16.3975,16.2805,0.1170,32.5468,16.6407,0.6210,16.0197,0.0778,2618.7509,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080876295034,NA,16.46340000000000,16.65140000000000,0.09160000000000,33.15530000000000,49.4329,1080876131570,16.4380,16.3464,0.0916,32.7900,16.7117,0.5273,16.1844,-0.2539,2635.1484,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080876460894,NA,16.58600000000000,16.69030000000000,0.09500000000000,33.14500000000000,49.5372,1080876295950,16.5894,16.4944,0.0950,33.0637,16.5757,0.4841,16.0916,-0.2523,2651.5864,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080876629470,NA,16.85760000000000,16.67670000000000,0.13110000000000,33.03310000000000,49.3563,1080876461844,16.8937,16.7626,0.1311,33.0500,16.7457,0.4839,16.2618,-0.0873,2668.1758,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080876794956,NA,16.54860000000000,16.66500000000000,0.10230000000000,33.18070000000000,49.4727,1080876630781,16.5198,16.4175,0.1023,32.9020,16.6962,0.5375,16.1587,0.2287,2685.0695,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080876964560,NA,16.96040000000000,16.65050000000000,0.14170000000000,32.85230000000000,49.1628,1080876795979,16.9998,16.8581,0.1417,33.0784,16.6320,0.5183,16.1137,-0.1307,2701.5893,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080877131539,NA,16.69790000000000,16.68990000000000,0.11490000000000,32.78650000000000,49.1548,1080876965977,16.6711,16.5562,0.1149,32.7106,16.6321,0.5753,16.0568,0.3099,2718.5891,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080877297185,NA,16.56460000000000,16.66740000000000,0.13580000000000,32.96710000000000,49.2576,1080877132688,16.5855,16.4497,0.1358,32.6716,16.7452,0.6119,16.1333,0.0037,2735.2602,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080877460918,NA,16.37330000000000,16.65560000000000,0.14980000000000,33.22590000000000,49.5399,1080877298543,16.3873,16.2375,0.1498,32.8313,16.6321,0.5313,16.1008,-0.0701,2751.8457,NA,NA,NA
chrome.exe,24952,0x2F262AA7E40,DXGI,0,0,0,Hardware Composed: Independent Flip,1080877631124,NA,17.02060000000000,16.67180000000000,0.09920000000000,32.87230000000000,49.1911,1080877462416,16.9700,16.8708,0.0992,33.0761,16.6670,0.5081,16.1589,-0.2845,2768.2330,NA,NA,NA
